  3.560000 11307.222305 11307.222305   0.000000   0.000000 999999998.3 308.150000   1.000000
  3.580000 11307.222288 11307.222288  -0.000000   0.000001 999999996.2 308.150000   1.000000
  3.600000 11307.222250 11307.222250   0.000000   0.000002 999999991.5 308.149999   1.000000
  3.620000 11307.222169 11307.222169  -0.000000   0.000005 999999981.5 308.149998   1.000000
  3.640000 11307.221999 11307.221999   0.000000   0.000010 999999960.4 308.149997   1.000000
  3.660000 11307.221644 11307.221644  -0.000000   0.000021 999999916.4 308.149993   1.000000
  3.680000 11307.220920 11307.220920   0.000000   0.000044 999999826.8 308.149985   1.000000
  3.700000 11307.219469 11307.219469  -0.000000   0.000089 999999647.2 308.149969   1.000000
  3.720000 11307.216617 11307.216617   0.000000   0.000177 999999294.0 308.149938   1.000000
  3.740000 11307.211109 11307.211109  -0.000000   0.000349 999998612.1 308.149878   1.000000
  3.760000 11307.200678 11307.200678   0.000000   0.000673 999997320.6 308.149764   1.000000
  3.780000 11307.181298 11307.181298  -0.000000   0.001277 999994921.0 308.149553   1.000000
  3.800000 11307.145988 11307.145988   0.000000   0.002375 999990549.1 308.149168   1.000000
  3.820000 11307.082923 11307.082923  -0.000000   0.004338 999982740.8 308.148480   1.000000
  3.840000 11306.972544 11306.972544   0.000000   0.007773 999969074.4 308.147277   1.000000
  3.860000 11306.783290 11306.783290  -0.000000   0.013662 999945642.4 308.145214   1.000000
  3.880000 11306.465520 11306.465520   0.000000   0.023551 999906299.2 308.141750   1.000000
  3.900000 11305.943213 11305.943213  -0.000000   0.039806 999841633.4 308.136057   1.000000
  3.920000 11305.103116 11305.103116   0.000000   0.065951 999737626.3 308.126899   1.000000
  3.940000 11303.781314 11303.781314  -0.000000   0.107090 999573991.4 308.112490   1.000000
  3.960000 11301.747609 11301.747609   0.000000   0.170391 999322246.2 308.090321   1.000000
  3.980000 11298.688744 11298.688744  -0.000000   0.265613 998943647.2 308.056976   1.000000
  4.000000 11294.192273 11294.192273   0.000000   0.405615 998387215.4 308.007958   1.000000
  4.020000 11287.733610 11287.733610  -0.000000   0.606772 997588172.7 307.937545   1.000000
  4.040000 11278.669288 11278.669288   0.000000   0.889203 996467172.4 307.838714   1.000000
  4.060000 11266.239460 11266.239460  -0.000000   1.276733 994930711.1 307.703164   1.000000
  4.080000 11249.581986 11249.581986   0.000000   1.796506 992873016.4 307.521459   1.000000
  4.100000 11227.759019 11227.759019  -0.000000   2.478235 990179528.4 307.283304   1.000000
  4.120000 11199.795047 11199.795047   0.000000   3.353115 986731838.9 306.977942   1.000000
  4.140000 11164.723306 11164.723306  -0.000000   4.452500 982413686.9 306.594629   1.000000
  4.160000 11121.635799 11121.635799   0.000000   5.806473 977117391.0 306.123153   1.000000
  4.180000 11069.731400 11069.731400  -0.000000   7.442476 970749998.9 305.554313   1.000000
  4.200000 11008.356803 11008.356803   0.000000   9.384142 963238469.8 304.880343   1.000000
  4.220000 10937.036339 10937.036339  -0.000000  11.650440 954533369.6 304.095199   1.000000
  4.240000 10855.488531 10855.488531   0.000000  14.255184 944610803.3 303.194723   1.000000
  4.260000 10763.629204 10763.629204  -0.000000  17.206907 933472570.4 302.176673   1.000000
  4.280000 10661.562675 10661.562675   0.000000  20.509057 921144749.0 301.040634   1.000000
  4.300000 10549.563576 10549.563576  -0.000000  24.160439 907675062.3 299.787840   1.000000
  4.320000 10428.052412 10428.052412   0.000000  28.155823 893129443.2 298.420947   1.000000
  4.340000 10297.567873 10297.567873  -0.000000  32.486636 877588206.2 296.943770   1.000000
  4.360000 10158.738485 10158.738485   0.000000  37.141661 861142174.0 295.361022   1.000000
  4.380000 10012.255620 10012.255620  -0.000000  42.107720 843889026.0 293.678067   1.000000
  4.400000 9858.849204 9858.849204   0.000000  47.370269 825930045.5 291.900705   1.000000
  4.420000 9699.266902 9699.266902  -0.000000  52.913919 807367362.5 290.034982   1.000000
  4.440000 9534.257081 9534.257081   0.000000  58.722858 788301725.4 288.087041   1.000000
  4.460000 9364.555507 9364.555507  -0.000000  64.781176 768830790.8 286.063009   1.000000
  4.480000 9190.875551 9190.875551   0.000000  71.073110 749047888.4 283.968915   1.000000
  4.500000 9013.901519 9013.901519  -0.000000  77.583196 729041206.3 281.810630   1.000000
  4.520000 8834.284721 8834.284721   0.000000  84.296355 708893336.7 279.593844   1.000000
  4.540000 8652.641936 8652.641936  -0.000000  91.197913 688681125.6 277.324061   1.000000
  4.560000 8469.555968 8469.555968   0.000000  98.273543 668475781.2 275.006614   1.000000
  4.580000 8285.578169 8285.578169  -0.000000 105.509151 648343208.5 272.646703   1.000000
  4.600000 8101.232935 8101.232935   0.000000 112.890669 628344561.0 270.249466   1.000000
  4.620000 7917.024491 7917.024492  -0.000001 120.403752 608537022.2 267.820071   1.000000
  4.640000 7733.446566 7733.446564   0.000002 128.033318 588974873.0 265.363863   1.000000
  4.660000 7550.996522 7550.996529  -0.000007 135.762872 569710958.4 262.886575   1.000000
  4.680000 7370.195278 7370.195259   0.000019 143.573467 550798765.0 260.394651   1.000000
  4.700000 7191.620147 7191.620188  -0.000041 151.442082 532295487.7 257.895737   1.000000
  4.720000 7015.950061 7015.949995   0.000066 159.339011 514266757.1 255.399498   1.000000
  4.740000 6844.052982 6844.053053  -0.000071 167.223524 496794236.2 252.918920   1.000000
  4.760000 6677.108925 6677.108895   0.000030 175.036519 479988195.4 250.472578   1.000000
  4.780000 6516.849979 6516.849938   0.000041 182.687821 464008797.3 248.088468   1.000000
  4.800000 6365.936964 6365.937028  -0.000064 190.034522 449101749.2 245.810565   1.000000
  4.820000 6228.571000 6228.571005  -0.000005 196.845958 435654801.7 243.709350   1.000000
  4.840000 6111.286899 6111.286827   0.000072 202.757514 424270255.1 241.895608   1.000000
  4.860000 6023.269502 6023.269518  -0.000016 207.249218 415793361.3 240.526740   1.000000
  4.880000 5973.896252 5973.896336  -0.000084 209.778981 411081789.3 239.766611   1.000000
  4.900000 5963.944087 5963.944049   0.000038 210.265878 410178096.5 239.638718   1.000000
  4.920000 5974.517067 5974.516966   0.000100 209.683500 411255303.5 239.842843   1.000000
  4.940000 5975.030349 5975.030431  -0.000083 209.621285 411368147.6 239.888090   1.000000
  4.960000 5954.877253 5954.877357  -0.000103 210.631863 409495223.1 239.604062   1.000000
  4.980000 5933.407849 5933.407673   0.000176 211.711796 407502848.3 239.300976   1.000000
  5.000000 5927.407369 5927.407316   0.000053 211.981672 407004632.1 239.250390   1.000000
  5.020000 5926.516174 5926.516664  -0.000489 211.980507 407004577.9 239.286473   1.000000
  5.040000 5917.083528 5917.083343   0.000185 212.421699 406192403.5 239.189502   1.000000
  5.060000 5907.416646 5907.414724   0.001923 212.870573 405367670.5 239.094025   1.000000
  5.080000 5904.138665 5904.139024  -0.000359 212.979962 405165104.8 239.107806   1.000000
  5.100000 5898.528007 5898.537068  -0.009061 213.206657 404748033.4 239.091090   1.000002
  5.120000 5891.517279 5891.526186  -0.008907 213.494737 404219236.5 239.062823   1.000002
  5.140000 5887.483702 5887.455881   0.027821 213.602564 404019777.8 239.099209   0.999995
  5.160000 5880.913624 5880.822778   0.090846 213.824385 403612491.5 239.108953   0.999985
  5.180000 5876.406137 5876.342589   0.063549 213.959016 403364309.6 239.152171   0.999989
  5.200000 5873.202860 5873.476162  -0.273302 214.114349 403078490.9 239.199033   1.000047
  5.220000 5872.512544 5873.588777  -1.076234 214.246657 402834654.8 239.287601   1.000183
  5.240000 5870.995619 5873.117127  -2.121507 214.373660 402600507.5 239.478059   1.000361
  5.260000 5859.849429 5862.318382  -2.468953 214.491037 402383898.4 239.894873   1.000421
  5.280000 5822.904497 5823.171250  -0.266753 214.600929 402181287.6 240.727069   1.000046
  5.300000 5736.920577 5729.672525   7.248052 214.703497 401994179.0 242.239979   0.998737
  5.320000 5572.619241 5548.983269  23.635972 214.800313 401824525.5 244.800695   0.995759
  5.340000 5296.237964 5243.091924  53.146040 214.894984 401674661.0 248.943000   0.989965
  5.360000 4873.200110 4772.644485 100.555625 214.993944 401544853.4 255.485475   0.979366
  5.380000 4281.059801 4110.629371 170.430430 215.104897 401435715.1 265.673890   0.960190
  5.400000 3542.074065 3276.983028 265.091037 215.244992 401380897.0 281.158674   0.925159
  5.420000 2761.433064 2378.453792 382.979272 215.561691 401545482.8 303.190934   0.861311
  5.440000 2101.864520 1580.290512 521.574008 216.643996 402070941.8 330.083074   0.751852
  5.460000 1663.647604 986.553119 677.094485 218.933035 402263039.9 355.409069   0.593006
  5.480000 1420.581034 588.149466 832.431567 221.286001 401788848.8 373.565492   0.414020
  5.500000 1296.064633 333.919408 962.145225 222.596305 401399376.1 384.512828   0.257641
  5.520000 1233.204481 179.719641 1053.484840 223.119901 401243616.9 390.565395   0.145734
  5.540000 1201.588457  91.722806 1109.865651 223.300422 401205029.2 393.737558   0.076335
  5.560000 1185.956118  44.514156 1141.441962 223.361682 401209351.9 395.314076   0.037534
  5.580000 1178.493061  20.607224 1157.885837 223.386697 401227574.7 396.044053   0.017486
  5.600000 1175.119106   9.125075 1165.994031 223.401996 401249854.1 396.346178   0.007765
  5.620000 1173.716866   3.873860 1169.843006 223.415014 401273334.2 396.444820   0.003301
  5.640000 1173.219219   1.579716 1171.639503 223.427616 401297269.7 396.454119   0.001346
  5.660000 1173.111422   0.619820 1172.491602 223.440227 401321486.4 396.428694   0.000528
  5.680000 1173.157816   0.234340 1172.923476 223.452932 401345953.8 396.392868   0.000200
  5.700000 1173.256703   0.085488 1173.171216 223.465747 401370668.6 396.356518   0.000073
  5.720000 1173.367200   0.030128 1173.337072 223.478679 401395633.4 396.323095   0.000026
  5.740000 1173.474447   0.010269 1173.464178 223.491727 401420851.7 396.293424   0.000009
  5.760000 1173.574014   0.003389 1173.570625 223.504896 401446327.2 396.267372   0.000003
  5.780000 1173.665312   0.001084 1173.664229 223.518186 401472063.5 396.244528   0.000001
  5.800000 1173.748988   0.000336 1173.748651 223.531600 401498064.5 396.224458   0.000000
  5.820000 1173.825961   0.000101 1173.825859 223.545140 401524334.2 396.206776   0.000000
  5.840000 1173.897119   0.000030 1173.897089 223.558808 401550876.7 396.191156   0.000000
  5.860000 1173.963237   0.000008 1173.963228 223.572606 401577696.0 396.177330   0.000000
  5.880000 1174.024966   0.000002 1174.024963 223.586537 401604796.5 396.165077   0.000000
  5.900000 1174.082848   0.000001 1174.082847 223.600603 401632182.5 396.154214   0.000000
  5.920000 1174.137334   0.000000 1174.137334 223.614805 401659858.6 396.144590   0.000000
  5.940000 1174.188803   0.000000 1174.188803 223.629147 401687829.5 396.136078   0.000000
  5.960000 1174.237584   0.000000 1174.237584 223.643631 401716099.7 396.128568   0.000000
  5.980000 1174.283961   0.000000 1174.283961 223.658260 401744674.3 396.121966   0.000000
  6.000000 1174.328184   0.000000 1174.328184 223.673035 401773558.0 396.116189   0.000000
  6.020000 1174.370466   0.000000 1174.370466 223.687960 401802756.2 396.111166   0.000000
  6.040000 1174.410995   0.000000 1174.410995 223.703037 401832273.9 396.106836   0.000000
  6.060000 1174.449931   0.000000 1174.449931 223.718269 401862116.5 396.103147   0.000000
  6.080000 1174.487416   0.000000 1174.487416 223.733659 401892289.5 396.100052   0.000000
  6.100000 1174.523577   0.000000 1174.523577 223.749210 401922798.6 396.097509   0.000000
  6.120000 1174.558529   0.000000 1174.558529 223.764924 401953649.5 396.095483   0.000000
  6.140000 1174.592378   0.000000 1174.592378 223.780805 401984848.1 396.093939   0.000000
  6.160000 1174.625220   0.000000 1174.625220 223.796855 402016400.5 396.092846   0.000000
  6.180000 1174.657141   0.000000 1174.657141 223.813078 402048313.0 396.092178   0.000000
  6.200000 1174.688216   0.000000 1174.688216 223.829477 402080591.9 396.091912   0.000000
  6.220000 1174.718511   0.000000 1174.718511 223.846055 402113243.8 396.092026   0.000000
  6.240000 1174.748086   0.000000 1174.748086 223.862816 402146275.5 396.092503   0.000000
